,segment_id,resource_id,route_segment_id,origin,destination,route_start_time,route_end_time,load_start_time,load_end_time,resource_speed,evacuees,evacuated_location
188,11,RCM SAR 01b,11,Gibsons Harbor,Bowen Bay Beach,173.72,182.92,182.92,185.92,25.0,0,None
189,12,RCM SAR 01b,12,Bowen Bay Beach,Gibsons Harbor,185.92,196.95999999999998,196.95999999999998,199.95999999999998,25.0,4,Bowen Bay
190,13,RCM SAR 01b,13,Gibsons Harbor,Bowen Bay Marina,199.95999999999998,209.15999999999997,209.15999999999997,212.15999999999997,25.0,0,None
191,14,RCM SAR 01b,14,Bowen Bay Marina,Gibsons Harbor,212.15999999999997,223.19999999999996,223.19999999999996,226.19999999999996,25.0,4,Bowen Bay
192,15,RCM SAR 01b,15,Gibsons Harbor,Bowen Bay Beach,226.19999999999996,235.39999999999995,235.39999999999995,238.39999999999995,25.0,0,None
193,16,RCM SAR 01b,16,Bowen Bay Beach,Gibsons Harbor,238.39999999999995,249.43999999999994,249.43999999999994,252.43999999999994,25.0,4,Bowen Bay
194,17,RCM SAR 01b,17,Gibsons Harbor,Bowen Bay Marina,252.43999999999994,261.63999999999993,261.63999999999993,264.63999999999993,25.0,0,None
195,18,RCM SAR 01b,18,Bowen Bay Marina,Gibsons Harbor,264.63999999999993,275.67999999999995,275.67999999999995,278.67999999999995,25.0,4,Bowen Bay
196,1,RCM SAR 14,1,Gibsons Harbor,Tunstall Bay Dock,30.0,40.0,40.0,45.0,30.0,0,None
197,2,RCM SAR 14,2,Tunstall Bay Dock,Gibsons Harbor,45.0,57.0,57.0,62.0,25.0,8,Tunstall Bay
198,3,RCM SAR 14,3,Gibsons Harbor,Tunstall Bay Dock,62.0,72.0,72.0,77.0,25.0,0,None
199,4,RCM SAR 14,4,Tunstall Bay Dock,Gibsons Harbor,77.0,89.0,89.0,94.0,25.0,8,Tunstall Bay
200,5,RCM SAR 14,5,Gibsons Harbor,Tunstall Bay Beach,94.0,104.0,104.0,109.0,25.0,0,None
201,6,RCM SAR 14,6,Tunstall Bay Beach,Gibsons Harbor,109.0,121.0,121.0,126.0,25.0,8,Tunstall Bay
202,7,RCM SAR 14,7,Gibsons Harbor,Tunstall Bay Dock,126.0,136.0,136.0,141.0,25.0,0,None
203,8,RCM SAR 14,8,Tunstall Bay Dock,Gibsons Harbor,141.0,153.0,153.0,158.0,25.0,8,Tunstall Bay
204,9,RCM SAR 14,9,Gibsons Harbor,Tunstall Bay Beach,158.0,168.0,168.0,173.0,25.0,0,None
205,10,RCM SAR 14,10,Tunstall Bay Beach,Gibsons Harbor,173.0,185.0,185.0,190.0,25.0,8,Tunstall Bay
206,11,RCM SAR 14,11,Gibsons Harbor,Bowen Bay Beach,190.0,199.2,199.2,204.2,25.0,0,None
207,12,RCM SAR 14,12,Bowen Bay Beach,Gibsons Harbor,204.2,215.23999999999998,215.23999999999998,220.23999999999998,25.0,8,Bowen Bay
208,13,RCM SAR 14,13,Gibsons Harbor,Tunstall Bay Beach,220.23999999999998,230.23999999999998,230.23999999999998,235.23999999999998,25.0,0,None
209,14,RCM SAR 14,14,Tunstall Bay Beach,Gibsons Harbor,235.23999999999998,247.23999999999998,247.23999999999998,252.23999999999998,25.0,8,Tunstall Bay
210,15,RCM SAR 14,15,Gibsons Harbor,Tunstall Bay Dock,252.23999999999998,262.24,262.24,267.24,25.0,0,None
211,16,RCM SAR 14,16,Tunstall Bay Dock,Fishermans Cove,267.24,286.2,286.2,291.2,25.0,8,Tunstall Bay
212,1,RCM SAR 02,1,Lynwood Marina,Tunstall Bay Dock,30.0,66.2,66.2,69.2,30.0,0,None
213,2,RCM SAR 02,2,Tunstall Bay Dock,Gibsons Harbor,69.2,81.2,81.2,84.2,25.0,12,Tunstall Bay
214,3,RCM SAR 02,3,Gibsons Harbor,Bowen Bay Marina,84.2,93.4,93.4,96.4,25.0,0,None
215,4,RCM SAR 02,4,Bowen Bay Marina,Gibsons Harbor,96.4,107.44,107.44,110.44,25.0,12,Bowen Bay
216,5,RCM SAR 02,5,Gibsons Harbor,Bowen Bay Beach,110.44,119.64,119.64,122.64,25.0,0,None
217,6,RCM SAR 02,6,Bowen Bay Beach,Gibsons Harbor,122.64,133.68,133.68,136.68,25.0,12,Bowen Bay
218,7,RCM SAR 02,7,Gibsons Harbor,Bowen Bay Marina,136.68,145.88,145.88,148.88,25.0,0,None
219,8,RCM SAR 02,8,Bowen Bay Marina,Gibsons Harbor,148.88,159.92,159.92,162.92,25.0,12,Bowen Bay
220,9,RCM SAR 02,9,Gibsons Harbor,Bowen Bay Beach,162.92,172.11999999999998,172.11999999999998,175.11999999999998,25.0,0,None
221,10,RCM SAR 02,10,Bowen Bay Beach,Gibsons Harbor,175.11999999999998,186.15999999999997,186.15999999999997,189.15999999999997,25.0,12,Bowen Bay
222,11,RCM SAR 02,11,Gibsons Harbor,Bowen Bay Marina,189.15999999999997,198.35999999999996,198.35999999999996,201.35999999999996,25.0,0,None
223,12,RCM SAR 02,12,Bowen Bay Marina,Gibsons Harbor,201.35999999999996,212.39999999999995,212.39999999999995,215.39999999999995,25.0,12,Bowen Bay
224,13,RCM SAR 02,13,Gibsons Harbor,Bowen Bay Beach,215.39999999999995,224.59999999999994,224.59999999999994,227.59999999999994,25.0,0,None
225,14,RCM SAR 02,14,Bowen Bay Beach,Gibsons Harbor,227.59999999999994,238.63999999999993,238.63999999999993,241.63999999999993,25.0,12,Bowen Bay
226,15,RCM SAR 02,15,Gibsons Harbor,Bowen Bay Marina,241.63999999999993,250.83999999999992,250.83999999999992,253.83999999999992,25.0,0,None
227,16,RCM SAR 02,16,Bowen Bay Marina,Gibsons Harbor,253.83999999999992,264.87999999999994,264.87999999999994,267.87999999999994,25.0,12,Bowen Bay
228,17,RCM SAR 02,17,Gibsons Harbor,Bowen Bay Beach,267.87999999999994,277.0799999999999,277.0799999999999,280.0799999999999,25.0,0,None
229,18,RCM SAR 02,18,Bowen Bay Beach,Gibsons Harbor,280.0799999999999,291.11999999999995,291.11999999999995,294.11999999999995,25.0,12,Bowen Bay
230,1,CCG response 1,1,Kitsilano CCG,Tunstall Bay Dock,30.0,62.400000000000006,62.400000000000006,67.4,25.0,0,None
231,2,CCG response 1,2,Tunstall Bay Dock,Gibsons Harbor,67.4,79.4,79.4,84.4,25.0,15,Tunstall Bay
232,3,CCG response 1,3,Gibsons Harbor,Tunstall Bay Dock,84.4,96.4,96.4,101.4,25.0,0,None
233,4,CCG response 1,4,Tunstall Bay Dock,Gibsons Harbor,101.4,113.4,113.4,118.4,25.0,15,Tunstall Bay
234,5,CCG response 1,5,Gibsons Harbor,Tunstall Bay Dock,118.4,130.4,130.4,135.4,25.0,0,None
235,6,CCG response 1,6,Tunstall Bay Dock,Gibsons Harbor,135.4,147.4,147.4,152.4,25.0,15,Tunstall Bay
236,7,CCG response 1,7,Gibsons Harbor,Tunstall Bay Dock,152.4,164.4,164.4,169.4,25.0,0,None
237,8,CCG response 1,8,Tunstall Bay Dock,Gibsons Harbor,169.4,181.4,181.4,186.4,25.0,15,Tunstall Bay
238,9,CCG response 1,9,Gibsons Harbor,Tunstall Bay Dock,186.4,198.4,198.4,203.4,25.0,0,None
239,10,CCG response 1,10,Tunstall Bay Dock,Gibsons Harbor,203.4,215.4,215.4,220.4,25.0,15,Tunstall Bay
240,11,CCG response 1,11,Gibsons Harbor,Tunstall Bay Dock,220.4,232.4,232.4,237.4,25.0,0,None
241,12,CCG response 1,12,Tunstall Bay Dock,Gibsons Harbor,237.4,249.4,249.4,254.4,25.0,15,Tunstall Bay
242,13,CCG response 1,13,Gibsons Harbor,Bowen Bay Marina,254.4,265.44,265.44,270.44,25.0,0,None
243,14,CCG response 1,14,Bowen Bay Marina,Gibsons Harbor,270.44,281.48,281.48,286.48,25.0,15,Bowen Bay
244,1,CCG response 2,1,Kitsilano CCG,Tunstall Bay Dock,30.0,62.400000000000006,62.400000000000006,67.4,25.0,0,None
245,2,CCG response 2,2,Tunstall Bay Dock,Gibsons Harbor,67.4,79.4,79.4,84.4,25.0,15,Tunstall Bay
246,3,CCG response 2,3,Gibsons Harbor,Tunstall Bay Dock,84.4,96.4,96.4,101.4,25.0,0,None
247,4,CCG response 2,4,Tunstall Bay Dock,Gibsons Harbor,101.4,113.4,113.4,118.4,25.0,15,Tunstall Bay
248,5,CCG response 2,5,Gibsons Harbor,Tunstall Bay Dock,118.4,130.4,130.4,135.4,25.0,0,None
249,6,CCG response 2,6,Tunstall Bay Dock,Gibsons Harbor,135.4,147.4,147.4,152.4,25.0,15,Tunstall Bay
250,7,CCG response 2,7,Gibsons Harbor,Tunstall Bay Dock,152.4,164.4,164.4,169.4,25.0,0,None
251,8,CCG response 2,8,Tunstall Bay Dock,Gibsons Harbor,169.4,181.4,181.4,186.4,25.0,15,Tunstall Bay
252,9,CCG response 2,9,Gibsons Harbor,Tunstall Bay Dock,186.4,198.4,198.4,203.4,25.0,0,None
253,10,CCG response 2,10,Tunstall Bay Dock,Gibsons Harbor,203.4,215.4,215.4,220.4,25.0,15,Tunstall Bay
254,11,CCG response 2,11,Gibsons Harbor,Tunstall Bay Dock,220.4,232.4,232.4,237.4,25.0,0,None
255,12,CCG response 2,12,Tunstall Bay Dock,Gibsons Harbor,237.4,249.4,249.4,254.4,25.0,15,Tunstall Bay
256,13,CCG response 2,13,Gibsons Harbor,Tunstall Bay Dock,254.4,266.4,266.4,271.4,25.0,0,None
257,14,CCG response 2,14,Tunstall Bay Dock,Gibsons Harbor,271.4,283.4,283.4,288.4,25.0,15,Tunstall Bay
258,1,CCG landing vessel,1,Kitsilano CCG,Tunstall Bay Beach,30.0,75.0,75.0,83.0,18.0,0,None
259,2,CCG landing vessel,2,Tunstall Bay Beach,Gibsons Harbor,83.0,99.66666666666667,99.66666666666667,107.66666666666667,18.0,60,Tunstall Bay
260,3,CCG landing vessel,3,Gibsons Harbor,Bowen Bay Beach,107.66666666666667,123.0,123.0,131.0,18.0,0,None
261,4,CCG landing vessel,4,Bowen Bay Beach,Gibsons Harbor,131.0,146.33333333333334,146.33333333333334,154.33333333333334,18.0,60,Bowen Bay
262,5,CCG landing vessel,5,Gibsons Harbor,Bowen Bay Beach,154.33333333333334,169.66666666666669,169.66666666666669,177.66666666666669,18.0,0,None
263,6,CCG landing vessel,6,Bowen Bay Beach,Gibsons Harbor,177.66666666666669,193.00000000000003,193.00000000000003,201.00000000000003,18.0,60,Bowen Bay
264,7,CCG landing vessel,7,Gibsons Harbor,Bowen Bay Marina,201.00000000000003,216.33333333333337,216.33333333333337,224.33333333333337,18.0,0,None
265,8,CCG landing vessel,8,Bowen Bay Marina,Gibsons Harbor,224.33333333333337,239.6666666666667,239.6666666666667,247.6666666666667,18.0,60,Bowen Bay
266,9,CCG landing vessel,9,Gibsons Harbor,Bowen Bay Beach,247.6666666666667,263.00000000000006,263.00000000000006,271.00000000000006,18.0,0,None
267,10,CCG landing vessel,10,Bowen Bay Beach,Gibsons Harbor,271.00000000000006,286.33333333333337,286.33333333333337,294.33333333333337,18.0,60,Bowen Bay
268,1,CCG Siyay,1,Richmond Hovercraft Base,Tunstall Bay Beach,30.0,50.66666666666667,50.66666666666667,60.66666666666667,45.0,0,None
269,2,CCG Siyay,2,Tunstall Bay Beach,Gibsons Harbor,60.66666666666667,67.33333333333334,67.33333333333334,77.33333333333334,45.0,50,Tunstall Bay
270,3,CCG Siyay,3,Gibsons Harbor,Tunstall Bay Beach,77.33333333333334,84.00000000000001,84.00000000000001,94.00000000000001,45.0,0,None
271,4,CCG Siyay,4,Tunstall Bay Beach,Gibsons Harbor,94.00000000000001,100.66666666666669,100.66666666666669,110.66666666666669,45.0,50,Tunstall Bay
272,5,CCG Siyay,5,Gibsons Harbor,Tunstall Bay Beach,110.66666666666669,117.33333333333336,117.33333333333336,127.33333333333336,45.0,0,None
273,6,CCG Siyay,6,Tunstall Bay Beach,Gibsons Harbor,127.33333333333336,134.00000000000003,134.00000000000003,144.00000000000003,45.0,50,Tunstall Bay
274,7,CCG Siyay,7,Gibsons Harbor,Tunstall Bay Beach,144.00000000000003,150.66666666666669,150.66666666666669,160.66666666666669,45.0,0,None
275,8,CCG Siyay,8,Tunstall Bay Beach,Gibsons Harbor,160.66666666666669,167.33333333333334,167.33333333333334,177.33333333333334,45.0,50,Tunstall Bay
276,9,CCG Siyay,9,Gibsons Harbor,Tunstall Bay Beach,177.33333333333334,184.0,184.0,194.0,45.0,0,None
277,10,CCG Siyay,10,Tunstall Bay Beach,Gibsons Harbor,194.0,200.66666666666666,200.66666666666666,210.66666666666666,45.0,50,Tunstall Bay
278,11,CCG Siyay,11,Gibsons Harbor,Tunstall Bay Beach,210.66666666666666,217.33333333333331,217.33333333333331,227.33333333333331,45.0,0,None
279,12,CCG Siyay,12,Tunstall Bay Beach,Gibsons Harbor,227.33333333333331,233.99999999999997,233.99999999999997,243.99999999999997,45.0,50,Tunstall Bay
280,13,CCG Siyay,13,Gibsons Harbor,Tunstall Bay Beach,243.99999999999997,250.66666666666663,250.66666666666663,260.66666666666663,45.0,0,None
281,14,CCG Siyay,14,Tunstall Bay Beach,Gibsons Harbor,260.66666666666663,267.3333333333333,267.3333333333333,277.3333333333333,45.0,50,Tunstall Bay
282,1,CCG Moytel,1,Richmond Hovercraft Base,Tunstall Bay Dock,30.0,48.6,48.6,58.6,50.0,0,None
283,2,CCG Moytel,2,Tunstall Bay Dock,Gibsons Harbor,58.6,64.6,64.6,74.6,50.0,50,Tunstall Bay
284,3,CCG Moytel,3,Gibsons Harbor,Bowen Bay Beach,74.6,80.11999999999999,80.11999999999999,90.11999999999999,50.0,0,None
285,4,CCG Moytel,4,Bowen Bay Beach,Gibsons Harbor,90.11999999999999,95.63999999999999,95.63999999999999,105.63999999999999,50.0,50,Bowen Bay
286,5,CCG Moytel,5,Gibsons Harbor,Bowen Bay Beach,105.63999999999999,111.15999999999998,111.15999999999998,121.15999999999998,50.0,0,None
287,6,CCG Moytel,6,Bowen Bay Beach,Gibsons Harbor,121.15999999999998,126.67999999999998,126.67999999999998,136.67999999999998,50.0,50,Bowen Bay
288,7,CCG Moytel,7,Gibsons Harbor,Tunstall Bay Beach,136.67999999999998,142.67999999999998,142.67999999999998,152.67999999999998,50.0,0,None
289,8,CCG Moytel,8,Tunstall Bay Beach,Gibsons Harbor,152.67999999999998,158.67999999999998,158.67999999999998,168.67999999999998,50.0,50,Tunstall Bay
290,9,CCG Moytel,9,Gibsons Harbor,Tunstall Bay Beach,168.67999999999998,174.67999999999998,174.67999999999998,184.67999999999998,50.0,0,None
291,10,CCG Moytel,10,Tunstall Bay Beach,Gibsons Harbor,184.67999999999998,190.67999999999998,190.67999999999998,200.67999999999998,50.0,50,Tunstall Bay
292,11,CCG Moytel,11,Gibsons Harbor,Bowen Bay Marina,200.67999999999998,206.2,206.2,216.2,50.0,0,None
293,12,CCG Moytel,12,Bowen Bay Marina,Gibsons Harbor,216.2,221.72,221.72,231.72,50.0,50,Bowen Bay
294,13,CCG Moytel,13,Gibsons Harbor,Bowen Bay Marina,231.72,237.24,237.24,247.24,50.0,0,None
295,14,CCG Moytel,14,Bowen Bay Marina,Gibsons Harbor,247.24,252.76000000000002,252.76000000000002,262.76,50.0,50,Bowen Bay
296,15,CCG Moytel,15,Gibsons Harbor,Bowen Bay Beach,262.76,268.28,268.28,278.28,50.0,0,None
297,16,CCG Moytel,16,Bowen Bay Beach,Gibsons Harbor,278.28,283.79999999999995,283.79999999999995,293.79999999999995,50.0,50,Bowen Bay
